stn	time.yy	time.mm	time.dd	time.hh	str.diffus	wetbulb	gls	prestahs	tre200h0	ure200h0	fkl010h0	dkl010h0	dni
PAY	2021	1	14	14	0	3.9	46	959.4	4.8	86.7	5.2	217	176.1604482
PAY	2021	1	14	15	0	3.8	25	959.4	4.2	93.3	5.1	218	167.2163329
PAY	2021	1	14	16	0	3.6	10	959.1	4.2	89.8	4.7	219	0
PAY	2021	1	14	17	0	3.3	0	958.4	3.8	92.6	4.1	223	0
PAY	2021	1	14	18	0	3.3	0	957.7	4	89.9	4.6	221	0
PAY	2021	1	14	19	0	3.2	0	957.1	3.7	91.8	5.2	218	0
PAY	2021	1	14	20	0	3.2	0	956.7	3.9	90.3	4.6	226	0
PAY	2021	1	14	21	0	3.3	0	956.4	3.9	91.5	4.9	222	0
PAY	2021	1	14	22	0	3.3	0	956.2	3.8	92.7	5.2	224	0
PAY	2021	1	14	23	0	3.3	0	956.2	3.8	91.3	5.1	224	0
PAY	2021	1	15	0	0	3.2	0	956.3	3.8	88.7	5.3	221	0
PAY	2021	1	15	1	0	2.8	0	956.2	3.4	89.6	4.2	224	0
PAY	2021	1	15	2	0	2.8	0	956.3	3.5	90.7	3.8	234	0
PAY	2021	1	15	3	0	3.1	0	956.5	3.8	89.3	4.2	232	0
PAY	2021	1	15	4	0	3.1	0	956.5	3.9	87.4	4.9	228	0
PAY	2021	1	15	5	0	2.9	0	956.6	3.9	86.3	4.6	221	0
PAY	2021	1	15	6	0	2.9	0	957.1	3.6	89.4	3.7	234	0
PAY	2021	1	15	7	0	2.9	0	957.4	3.8	86.8	3.9	212	0
PAY	2021	1	15	8	0	3	2	958	3.8	88.8	3.8	212	19.9288255
PAY	2021	1	15	9	0	3	20	958.9	3.6	90.1	2.7	216	89.21674888
PAY	2021	1	15	10	0	2.7	32	960.1	3.1	85.7	2.4	245	101.6240005
PAY	2021	1	15	11	0	1.4	75	960.8	0.7	94.5	3.2	8	204.7395191
PAY	2021	1	15	12	0	-0.2	76	961.2	-0.1	95.8	3.7	37	202.6829681
PAY	2021	1	15	13	0	-0.3	57	961.5	-0.2	97.6	2.4	33	167.5234712
PAY	2021	1	15	14	0	-0.2	75	962.3	0.5	86.1	2.7	45	283.5225601
PAY	2021	1	15	15	0	-0.6	25	963.3	-0.2	89.7	3.5	58	163.4352214
PAY	2021	1	15	16	0	-0.9	3	964.4	-0.3	86.1	3.1	56	0
PAY	2021	1	15	17	0	-1.7	0	965.1	-0.6	74	3.9	53	0
PAY	2021	1	15	18	0	-2.2	0	965.8	-0.9	77.6	4.2	45	0
PAY	2021	1	15	19	0	-2.2	0	966.4	-1.1	75	4.3	58	0
PAY	2021	1	15	20	0	-2.6	0	966.7	-1.3	73.9	3.6	52	0
PAY	2021	1	15	21	0	-2.8	0	966.9	-1.6	74.1	3.3	54	0
PAY	2021	1	15	22	0	-3.2	0	967.3	-2.3	76.1	3.6	63	0
PAY	2021	1	15	23	0	-3.9	0	967.8	-3.4	84.1	3.2	46	0
PAY	2021	1	16	0	0	-4.4	0	968.1	-3.7	83.5	3.2	43	0
PAY	2021	1	16	1	0	-4.4	0	968	-3.7	84.1	2.2	31	0
PAY	2021	1	16	2	0	-4.7	0	968.2	-4.3	88.6	1.6	15	0
PAY	2021	1	16	3	0	-5.1	0	968.5	-5	93.4	1.3	31	0
PAY	2021	1	16	4	0	-5.5	0	968.5	-5	92.6	0.9	45	0
PAY	2021	1	16	5	0	-5.4	0	968.6	-5.2	93.7	0.8	50	0
PAY	2021	1	16	6	0	-5.6	0	968.7	-5.2	92.5	0.8	330	0
PAY	2021	1	16	7	0	-5.6	0	968.7	-5.2	92.3	1.3	275	0
PAY	2021	1	16	8	0	-5.3	8	968.8	-4.4	89.3	1.3	257	78.22044141
PAY	2021	1	16	9	0	-4.8	55	969	-4.2	85.8	0.9	243	242.9099549
PAY	2021	1	16	10	0	-4.5	122	969	-3.6	82.3	1.4	101	384.2942972
PAY	2021	1	16	11	0	-4.2	133	968.3	-3.1	81.4	1.1	146	360.2322039
PAY	2021	1	16	12	0	-3.7	132	967.6	-2.3	77.5	1.6	230	349.0934082
PAY	2021	1	16	13	0	-3.4	144	967	-2.1	78.5	1.2	225	419.0828818
PAY	2021	1	16	14	0	-3.1	127	966.5	-1.7	76.5	0.9	202	473.8538278
PAY	2021	1	16	15	0	-2.8	65	966.4	-1.5	75.1	1.4	294	415.3419023
PAY	2021	1	16	16	0	-2.6	17	966.2	-1.1	75.1	1.2	233	0
PAY	2021	1	16	17	0	-2.4	0	966.1	-1.3	78.2	2.1	235	0
PAY	2021	1	16	18	0	-2.3	0	965.8	-1.2	77.7	2.2	236	0
PAY	2021	1	16	19	0	-2.2	0	965.2	-1	80.7	2.5	230	0
PAY	2021	1	16	20	0	-1.8	0	964.7	-0.6	80.9	2.8	233	0
PAY	2021	1	16	21	0	-1.5	0	963.8	-0.8	87.8	3.3	234	0
PAY	2021	1	16	22	0	-1.4	0	962.8	-1	91.8	3.4	232	0
PAY	2021	1	16	23	0	-1.3	0	962.1	-1	95.9	2.4	245	0
PAY	2021	1	17	0	0	-1.3	0	961.4	-0.4	85.1	2.9	242	0
PAY	2021	1	17	1	0	-1	0	960.3	-0.3	90.7	4.7	221	0
PAY	2021	1	17	2	0	-0.7	0	959.5	0.2	84.7	6.2	228	0
PAY	2021	1	17	3	0	-0.6	0	960.7	0.1	85.6	4.3	225	0
PAY	2021	1	17	4	0	-0.6	0	960.1	0.5	85	4.5	217	0
PAY	2021	1	17	5	0	-0.2	0	960.4	0.9	86.5	3.9	224	0
PAY	2021	1	17	6	0	0.2	0	960.6	1.4	83.8	5	211	0
PAY	2021	1	17	7	0	0.5	0	960.8	1.4	85	4.5	215	0
PAY	2021	1	17	8	0	0.6	9	961.3	1.8	84.1	4.3	204	86.28048678
PAY	2021	1	17	9	0	0.9	38	961.7	2	82.4	5	208	166.0940977
PAY	2021	1	17	10	0	1.1	55	962.5	2.3	83.1	3.7	225	171.7910969
PAY	2021	1	17	11	0	1.4	87	962.4	2.4	84.6	3.4	219	233.7453662
PAY	2021	1	17	12	0	1.4	83	961.9	2.3	85.8	4.3	223	217.6344918
PAY	2021	1	17	13	0	1.4	58	961.9	2.1	90.4	3.7	227	167.1210913
PAY	2021	1	17	14	0	1.5	46	962.6	2.1	89.7	2.7	223	169.3784233
PAY	2021	1	17	15	0	1.5	57	963.6	2.1	88.6	3.5	202	356.0272867
PAY	2021	1	17	16	0	1.4	18	964.5	1.9	88.3	3.2	198	0
PAY	2021	1	17	17	0	1.2	0	965.6	1.8	88.6	2.6	208	0
PAY	2021	1	17	18	0	1.1	0	966.5	1.8	88.9	3.1	206	0
PAY	2021	1	17	19	0	0.9	0	966.8	1.3	89	2.8	197	0
PAY	2021	1	17	20	0	0.8	0	967	1.2	89.7	2.8	201	0
PAY	2021	1	17	21	0	0.7	0	967.5	1.7	86.7	2.7	205	0
PAY	2021	1	17	22	0	0.3	0	967.5	0.6	90.3	2.3	201	0
PAY	2021	1	17	23	0	0.4	0	967.9	1.2	87.8	2.6	198	0
PAY	2021	1	18	0	0	0.4	0	968	0.6	89.1	2.8	201	0
PAY	2021	1	18	1	0	-0.2	0	968	0	91.9	2.2	204	0
PAY	2021	1	18	2	0	-0.7	0	968.3	-0.6	92.5	2.5	201	0
PAY	2021	1	18	3	0	-0.7	0	968.6	0.1	89.5	2.4	202	0
PAY	2021	1	18	4	0	-0.5	0	968.4	0.4	85.3	2.1	203	0
PAY	2021	1	18	5	0	-0.5	0	968.7	0.4	85.3	2.1	209	0
PAY	2021	1	18	6	0	-0.5	0	969.1	0.1	90.4	1.6	198	0
PAY	2021	1	18	7	0	-0.5	0	969.3	0	89.2	1.7	191	0
PAY	2021	1	18	8	0	-0.5	15	969.4	0.8	81.5	2.5	197	140.8924186
PAY	2021	1	18	9	0	-0.1	142	969.6	1.9	77.2	2.4	216	614.0114749
PAY	2021	1	18	10	0	0.8	360	969.8	3	67.9	2.5	216	1000
PAY	2021	1	18	11	0	1.2	390	969.9	3.5	70.1	2.6	235	1000
PAY	2021	1	18	12	0	1.1	405	969.1	3.8	60.6	2	238	1000
PAY	2021	1	18	13	0	1.3	270	968.3	3.5	61.7	2.4	223	770.1355299
PAY	2021	1	18	14	0	1.2	208	968.2	4.2	53.9	2.2	243	755.744407
PAY	2021	1	18	15	0	1.1	168	968.3	4	55.9	2.1	245	1000
PAY	2021	1	18	16	0	0.9	77	968.2	2.9	67.7	1.9	236	0
PAY	2021	1	18	17	0	0	1	968.4	1.3	73.6	1.6	202	0
PAY	2021	1	18	18	0	-0.7	0	968.4	-0.3	84.3	2.2	203	0
PAY	2021	1	18	19	0	-1	0	968.3	-0.4	85.9	2.4	200	0
PAY	2021	1	18	20	0	-1.1	0	968.4	-0.3	83.1	3.2	189	0
PAY	2021	1	18	21	0	-1.3	0	968.4	-1	88	2.5	198	0
PAY	2021	1	18	22	0	-1.9	0	968.3	-1.9	92.5	2	204	0
PAY	2021	1	18	23	0	-2.2	0	968.2	-1.4	88.7	1.9	183	0
PAY	2021	1	19	0	0	-2.4	0	967.5	-1.9	89.1	2.4	210	0
PAY	2021	1	19	1	0	-2.5	0	967	-2	86.2	2.2	204	0
PAY	2021	1	19	2	0	-2.8	0	966.7	-2	83.4	3.1	199	0
PAY	2021	1	19	3	0	-3	0	966.3	-2.3	82.2	2.6	203	0
PAY	2021	1	19	4	0	-3.2	0	965.9	-2.1	80.3	2.1	191	0
PAY	2021	1	19	5	0	-3.8	0	965.6	-3.3	86.7	2.2	202	0
PAY	2021	1	19	6	0	-4	0	965.1	-3.7	87.5	2.1	209	0
PAY	2021	1	19	7	0	-3.8	0	964.8	-2.7	82.6	1.9	202	0
PAY	2021	1	19	8	0	-3.8	20	964.6	-2.9	84.8	1.8	203	183.9349834
PAY	2021	1	19	9	0	-2.7	154	964.3	-0.7	76.2	1.9	216	658.5123986
PAY	2021	1	19	10	0	-1.3	275	964.3	1.1	66.4	2.7	235	843.8927017
PAY	2021	1	19	11	0	-0.5	339	963.5	2.6	62.5	4.9	227	895.6415285
PAY	2021	1	19	12	0	0.7	465	962.7	4	54.8	4.2	211	1000
PAY	2021	1	19	13	0	1.3	397	961.9	5	50.4	3.5	221	1000
PAY	2021	1	19	14	0	1.5	332	961.3	5.6	46.9	4	225	1000
PAY	2021	1	19	15	0	1.8	280	961.1	5.8	46	3.6	230	1000
PAY	2021	1	19	16	0	1.4	94	960.7	4.4	52.7	3.7	231	0
PAY	2021	1	19	17	0	0.4	3	960.4	2.4	60.4	2.6	241	0
PAY	2021	1	19	18	0	-0.2	0	960.4	2	63.8	2.6	223	0
PAY	2021	1	19	19	0	-0.4	0	960.1	2.1	62.6	3.2	205	0
PAY	2021	1	19	20	0	-0.3	0	960.1	1.7	65.9	3.4	202	0
PAY	2021	1	19	21	0	-0.4	0	959.6	1	71.9	3.5	206	0
PAY	2021	1	19	22	0	-0.7	0	959.3	0.4	74.8	3	222	0
PAY	2021	1	19	23	0	-0.8	0	959	1.7	66.3	3	228	0
PAY	2021	1	20	0	0	-0.9	0	958.1	0.1	75.6	2.4	216	0
PAY	2021	1	20	1	0	-1.3	0	957.5	-0.2	75.9	2.1	215	0
PAY	2021	1	20	2	0	-2.2	0	957.1	-1.2	82.1	1.7	72	0
PAY	2021	1	20	3	0	-1.7	0	956.8	-1.1	81.9	1.9	219	0
PAY	2021	1	20	4	0	-0.7	0	956.4	1.3	69.5	3.1	221	0
PAY	2021	1	20	5	0	-1	0	956	0.6	74.2	2.1	246	0
PAY	2021	1	20	6	0	-1.8	0	955.7	-0.5	79.1	1.4	59	0
PAY	2021	1	20	7	0	-2.4	0	955.4	-1.8	85.7	1.3	85	0
PAY	2021	1	20	8	0	-2.2	20	954.9	-1.4	85.6	1.1	135	179.986097
PAY	2021	1	20	9	0	-1.5	86	954.6	0.3	79.4	1.3	69	363.5318466
PAY	2021	1	20	10	0	-0.4	164	954.2	1.7	75.1	1.9	72	498.645241
PAY	2021	1	20	11	0	0.7	191	953.4	2.7	71.5	1.9	63	500.2588989
PAY	2021	1	20	12	0	1.4	279	952.3	4.3	62.2	2.1	60	712.281291
PAY	2021	1	20	13	0	2.1	308	951.2	4.8	61.9	2	29	860.5519124
PAY	2021	1	20	14	0	2.6	281	950.3	5.4	62.6	2.1	49	993.8498723
PAY	2021	1	20	15	0	2.7	165	949.9	5.2	62.6	2.1	43	963.1623605
PAY	2021	1	20	16	0	2.3	39	949.3	4.4	67.3	1.3	66	0
PAY	2021	1	20	17	0	1.2	1	948.9	1.4	84.1	1.2	124	0
PAY	2021	1	20	18	0	0.5	0	948.6	1.2	84.2	1.6	220	0
PAY	2021	1	20	19	0	-0.1	0	948.5	0.9	85	1.2	164	0
PAY	2021	1	20	20	0	-0.3	0	948.3	0.3	86.6	1.3	211	0
PAY	2021	1	20	21	0	-0.5	0	947.9	-0.5	93.5	1.1	194	0
PAY	2021	1	20	22	0	-0.9	0	947.9	0.4	87	1.2	72	0
PAY	2021	1	20	23	0	-0.8	0	947.9	-0.2	89.6	1.5	90	0
PAY	2021	1	21	0	0	-0.4	0	947.6	0.8	84.7	1.4	45	0
PAY	2021	1	21	1	0	-0.2	0	947.2	0.7	87.8	1.3	53	0
PAY	2021	1	21	2	0	-0.1	0	947.7	0.5	88.2	1.1	90	0
PAY	2021	1	21	3	0	0.1	0	947.7	0.9	89.9	1.6	82	0
PAY	2021	1	21	4	0	1.3	0	947.8	5	69.1	2.3	228	0
PAY	2021	1	21	5	0	2.7	0	948.1	4.7	69.4	2.1	243	0
PAY	2021	1	21	6	0	3.4	0	948.2	5.7	68.8	1.5	204	0
PAY	2021	1	21	7	0	3.9	0	948.3	6	71.4	3	234	0
PAY	2021	1	21	8	0	4	21	948.4	6.4	70.2	3	226	184.8264264
PAY	2021	1	21	9	0	4.5	71	948.9	7.9	62.6	4.4	218	296.5903693
PAY	2021	1	21	10	0	5.1	55	949	8	65.2	5.3	214	165.653635
PAY	2021	1	21	11	0	5.4	156	948.6	8.8	60.9	5.5	224	404.9798328
PAY	2021	1	21	12	0	5.8	197	948	9.4	59	5.5	223	498.3237634
PAY	2021	1	21	13	0	6	202	947.1	9.7	57.7	5.3	221	558.4833789
PAY	2021	1	21	14	0	6.1	139	946.4	9.6	59.9	5.3	211	484.9898052
PAY	2021	1	21	15	0	6.1	88	946.2	9.3	61	4.9	216	502.3554468
PAY	2021	1	21	16	0	5.9	36	945.3	8.6	64.6	4	217	1000
PAY	2021	1	21	17	0	5.4	1	944.8	8.9	57.4	3	218	0
PAY	2021	1	21	18	0	5	0	944.6	7.3	64	2.5	221	0
PAY	2021	1	21	19	0	5.1	0	944.9	8.9	65.5	2.6	221	0
PAY	2021	1	21	20	0	6.4	0	944.5	8.7	70.8	4.8	211	0
PAY	2021	1	21	21	0	6	0	944	7.6	76.4	3.1	216	0
PAY	2021	1	21	22	0	5.8	0	944	7.7	77	3.3	213	0
PAY	2021	1	21	23	0	6.2	0	944.5	7.1	88.4	4.8	213	0
PAY	2021	1	22	0	0	5.8	0	945.2	6.4	83.8	7.9	235	0
PAY	2021	1	22	1	0	5.2	0	944.4	6.3	85.5	7.9	203	0
PAY	2021	1	22	2	0	5.1	0	943.9	6.2	87.4	4.4	218	0
PAY	2021	1	22	3	0	5.2	0	943.8	5.8	90.1	4.5	218	0
PAY	2021	1	22	4	0	5	0	943.4	5.9	86.4	4.5	218	0
PAY	2021	1	22	5	0	5.1	0	942.6	6	88.1	5.9	208	0
PAY	2021	1	22	6	0	5	0	941.4	5.7	83.9	5.3	219	0
PAY	2021	1	22	7	0	3.6	0	940.9	2.7	96.7	2.1	234	0
PAY	2021	1	22	8	0	2.5	27	940.5	3.3	94.8	1.5	100	232.2894588
PAY	2021	1	22	9	0	3.6	82	939.8	4.5	91.3	1	130	338.3992728
PAY	2021	1	22	10	0	5	230	939	7.1	81	1.8	172	686.055314
PAY	2021	1	22	11	0	6	299	937.8	8.4	76.5	1.6	63	769.2230233
PAY	2021	1	22	12	0	6.3	204	937.4	8.1	77.9	2.1	6	511.2268233
PAY	2021	1	22	13	0	6.2	137	936.8	7.3	84.3	2.4	342	374.7706986
PAY	2021	1	22	14	0	6.4	165	936.5	8.2	79.2	1.9	57	567.9113384
PAY	2021	1	22	15	0	6.6	88	935.8	8	81.5	1.4	339	491.3485925
PAY	2021	1	22	16	0	6.3	31	934.9	7.2	86.3	2.3	39	798.2441413
PAY	2021	1	22	17	0	5.8	1	935.4	6	93.7	1.8	326	0
PAY	2021	1	22	18	0	5.7	0	936	6.2	93.1	1.5	229	0
PAY	2021	1	22	19	0	5.5	0	936.6	5.8	95.8	1.3	284	0
PAY	2021	1	22	20	0	5	0	937.7	5.2	87.7	3.2	225	0
PAY	2021	1	22	21	0	3.7	0	939.7	3.5	82.7	4.8	233	0
PAY	2021	1	22	22	0	1.8	0	941.7	3.5	69	3.6	237	0
PAY	2021	1	22	23	0	1.2	0	943.7	1.9	86.3	5.3	201	0
PAY	2021	1	23	0	0	1.1	0	944.7	1.8	88.8	5.1	202	0
PAY	2021	1	23	1	0	1.2	0	945.2	2	86.8	4.7	209	0
PAY	2021	1	23	2	0	1.2	0	945.5	2	87.9	3.5	218	0
PAY	2021	1	23	3	0	1.2	0	945.8	2	86.6	3.5	210	0
PAY	2021	1	23	4	0	0.9	0	945.6	1.6	86.1	3.3	206	0
PAY	2021	1	23	5	0	0.6	0	945.6	1.2	87.1	2.6	220	0
PAY	2021	1	23	6	0	0.5	0	945.3	1.5	85.5	3	203	0
PAY	2021	1	23	7	0	0.5	0	945	1.1	87.6	2.8	207	0
PAY	2021	1	23	8	0	0.2	17	944.4	1.1	85.2	2.9	203	142.9038931
PAY	2021	1	23	9	0	0.4	85	943.7	1.4	85.9	2.6	218	346.4350674
PAY	2021	1	23	10	0	0.9	186	943.3	2.7	78.9	3.6	207	549.3450828
PAY	2021	1	23	11	0	2	378	942.3	3.8	68.2	4.7	202	963.5508377
PAY	2021	1	23	12	0	1.9	274	941.2	3.8	71.1	4.7	208	680.1684646
PAY	2021	1	23	13	0	2	142	940.1	3.9	70.3	4.2	219	384.3065729
PAY	2021	1	23	14	0	2.2	176	939.1	4.5	68.5	3.8	203	597.5425308
PAY	2021	1	23	15	0	2.2	62	938.4	3.8	74.3	4.6	223	338.647938
PAY	2021	1	23	16	0	2.1	14	938.4	3.2	83	4.2	219	327.7252788
PAY	2021	1	23	17	0	1.8	0	938.6	2.6	87.2	5.8	208	0
PAY	2021	1	23	18	0	1.7	0	938.6	2.7	85.8	5.4	210	0
PAY	2021	1	23	19	0	1.9	0	937.6	2.7	88.3	3.9	210	0
PAY	2021	1	23	20	0	2	0	938.1	3	87.6	4.4	233	0
PAY	2021	1	23	21	0	2.3	0	938.9	2.9	87.4	6.2	230	0
PAY	2021	1	23	22	0	2.1	0	939.7	3.2	84.3	5.1	212	0
PAY	2021	1	23	23	0	2	0	940.7	2.8	85.5	5.1	210	0
PAY	2021	1	24	0	0	1.7	0	941	2.6	80.6	5.4	218	0
PAY	2021	1	24	1	0	1.4	0	942	3.2	70.6	4.2	202	0
PAY	2021	1	24	2	0	1.3	0	942.7	2.6	76.5	4.1	231	0
PAY	2021	1	24	3	0	0.2	0	943.1	1.5	71.6	3.9	238	0
PAY	2021	1	24	4	0	-0.2	0	943.6	1.4	72.6	2.7	230	0
PAY	2021	1	24	5	0	-0.8	0	943.8	0.3	75.9	1.4	214	0
PAY	2021	1	24	6	0	-1.6	0	944.3	-1.8	89.1	1.3	189	0
PAY	2021	1	24	7	0	-1.9	0	945	-1.4	86.9	1.6	197	0
PAY	2021	1	24	8	0	-2.4	13	946.1	-2.2	93.4	1.5	135	106.7330215
PAY	2021	1	24	9	0	-1.6	144	946.8	0.1	83.6	1.1	162	579.4707397
PAY	2021	1	24	10	0	-0.6	331	947.3	1.5	62.5	1.5	242	967.7756372
PAY	2021	1	24	11	0	0	402	947.4	3	63.9	2.4	232	1000
PAY	2021	1	24	12	0	0.6	442	946.7	3.6	59.9	3.3	221	1000
PAY	2021	1	24	13	0	1	424	946.3	4.6	50.3	3.7	215	1000
PAY	2021	1	24	14	0	0.8	356	945.8	4.8	56.7	3.6	232	1000
PAY	2021	1	24	15	0	1.1	171	946.1	3.6	47.3	3.7	214	913.857526
PAY	2021	1	24	16	0	-0.2	49	945.5	2.4	66.3	3.1	207	1000
PAY	2021	1	24	17	0	0.4	1	945.6	2.2	71.9	2.9	219	0
PAY	2021	1	24	18	0	0.5	0	945.5	2.2	73.1	3.1	214	0
PAY	2021	1	24	19	0	0.5	0	945.1	2.5	70.9	3.7	202	0
PAY	2021	1	24	20	0	-0.1	0	945.2	0.8	81	5.2	219	0
PAY	2021	1	24	21	0	-0.5	0	944.9	0.4	84.3	3.9	223	0
PAY	2021	1	24	22	0	-0.5	0	944	-0.3	95.9	1.9	232	0
PAY	2021	1	24	23	0	-0.3	0	943.7	0.1	93	2.1	227	0
PAY	2021	1	25	0	0	-0.2	0	943.2	0.4	89.4	3.4	219	0
PAY	2021	1	25	1	0	-0.4	0	943.1	0.4	88.7	3.4	223	0
PAY	2021	1	25	2	0	0	0	943.1	0.8	88.7	3.5	224	0
PAY	2021	1	25	3	0	0.2	0	943.6	0.3	95.5	3.3	242	0
PAY	2021	1	25	4	0	0	0	943.9	1.4	77.1	3.8	226	0
PAY	2021	1	25	5	0	-0.3	0	944.6	1.1	77.4	5.4	208	0
PAY	2021	1	25	6	0	-0.7	0	944.8	0.7	74	4.1	216	0
PAY	2021	1	25	7	0	-0.6	0	945.5	-0.3	92.3	4.9	210	0
PAY	2021	1	25	8	0	-0.9	8	946.3	0	83.4	4.5	198	64.12956048
PAY	2021	1	25	9	0	-1	126	947	0.8	76.2	3.6	202	500.4867901
PAY	2021	1	25	10	0	-0.3	258	947.7	1.5	76.1	4.2	217	746.6199037
PAY	2021	1	25	11	0	-0.1	290	948.4	1.5	73.5	5.1	222	725.4217675
PAY	2021	1	25	12	0	0.1	316	948.6	0.9	81.6	5.4	217	769.4279586
PAY	2021	1	25	13	0	0	264	948.8	2	68.6	4.9	220	699.1567734
PAY	2021	1	25	14	0	0.2	228	949.5	1.9	71	5.5	215	753.1345003
PAY	2021	1	25	15	0	0.4	149	950.2	1.9	70.6	4.7	230	779.245904
PAY	2021	1	25	16	0	-0.3	27	951.6	0.1	89.5	4.4	245	533.3000751
PAY	2021	1	25	17	0	-0.6	3	952.4	0.8	71	3.3	234	0
PAY	2021	1	25	18	0	-0.9	0	953.5	0.3	76.8	2.9	218	0
PAY	2021	1	25	19	0	-0.9	0	954.6	0.2	84	2.8	202	0
PAY	2021	1	25	20	0	-1	0	955.6	0.1	78.3	2.8	201	0
PAY	2021	1	25	21	0	-1.2	0	956.7	0.2	73.6	2.8	207	0
PAY	2021	1	25	22	0	-1.4	0	957.4	-0.2	76.2	2.6	209	0
PAY	2021	1	25	23	0	-1.7	0	958.2	-0.9	81	3	194	0
PAY	2021	1	26	0	0	-1.7	0	959	-0.5	80.5	3.1	208	0
PAY	2021	1	26	1	0	-1.6	0	959.6	-0.5	79	2.9	207	0
PAY	2021	1	26	2	0	-1.8	0	960.3	-1	81.4	2.6	196	0
PAY	2021	1	26	3	0	-2.3	0	960.9	-1.6	81.3	2.5	201	0
PAY	2021	1	26	4	0	-3	0	961.4	-2.4	80.9	2.5	199	0
PAY	2021	1	26	5	0	-3.5	0	962.4	-2.8	80.8	2.8	202	0
PAY	2021	1	26	6	0	-3.9	0	963.2	-2.9	76.9	3.2	201	0
PAY	2021	1	26	7	0	-4.4	0	964.1	-3.7	80.9	3	200	0
PAY	2021	1	26	8	0	-4.7	32	964.6	-3.4	79.5	3.1	201	250.382662
PAY	2021	1	26	9	0	-3.7	196	964.9	-1.8	74.1	3.4	198	768.2919441
PAY	2021	1	26	10	0	-2.6	186	965.4	-0.5	65.9	2.8	211	532.6599848
PAY	2021	1	26	11	0	-2	217	965.7	0.8	56.5	2.5	214	537.61222
PAY	2021	1	26	12	0	-1.4	365	965.3	1.5	53.1	4.4	202	880.0644476
PAY	2021	1	26	13	0	-1.2	436	964.9	2.1	45	3.6	235	1000
PAY	2021	1	26	14	0	-1.3	363	964.4	2.4	43.5	3.4	225	1000
PAY	2021	1	26	15	0	-1.3	174	964.7	1.8	52.5	3	235	890.691748
PAY	2021	1	26	16	0	-1.6	46	964.4	0.6	57	1.6	212	841.7141583
PAY	2021	1	26	17	0	-2.3	2	964.4	-0.7	68.1	0.8	130	0
PAY	2021	1	26	18	0	-2.7	0	964.5	-1	64.6	1.1	144	0
PAY	2021	1	26	19	0	-2.9	0	964.6	-1.8	73.3	1.4	193	0
PAY	2021	1	26	20	0	-3.4	0	964.5	-1.9	69.5	1.4	184	0
PAY	2021	1	26	21	0	-3.3	0	964.9	-2.3	77.3	2.1	198	0
PAY	2021	1	26	22	0	-3.6	0	964.6	-2.7	77.7	1.9	205	0
PAY	2021	1	26	23	0	-3.8	0	964	-3.1	78.8	3.2	191	0
PAY	2021	1	27	0	0	-4.3	0	963.4	-3.5	79.2	2.8	199	0
PAY	2021	1	27	1	0	-4.5	0	962.7	-3.7	78	2.4	200	0
PAY	2021	1	27	2	0	-4.8	0	962.3	-3.8	76.4	2.4	198	0
PAY	2021	1	27	3	0	-4.7	0	961.7	-3.4	76.1	2.9	204	0
PAY	2021	1	27	4	0	-4.2	0	961.9	-3	81.7	1.9	216	0
PAY	2021	1	27	5	0	-3.7	0	961.9	-2.7	78.4	1.9	216	0
PAY	2021	1	27	6	0	-3.5	0	961.2	-2.7	84.4	2	205	0
PAY	2021	1	27	7	0	-3.1	0	960.1	-2.6	89.6	2.1	213	0
PAY	2021	1	27	8	0	-2.9	16	960.5	-2	85.4	1.8	217	122.1667728
PAY	2021	1	27	9	0	-2.3	67	959.8	-1	80.1	2.9	195	259.1171919
PAY	2021	1	27	10	0	-1.6	121	959.8	0.1	78.2	2.6	227	342.853937
PAY	2021	1	27	11	0	-0.7	144	959.7	1	74	4	220	353.293585
PAY	2021	1	27	12	0	-0.4	145	959.6	1.3	73.1	4.1	220	346.1714013
PAY	2021	1	27	13	0	-0.1	113	959	1.8	68.3	3.5	220	292.7620689
PAY	2021	1	27	14	0	-0.1	84	958.8	2.2	66.5	4.5	221	269.9475749
PAY	2021	1	27	15	0	0.4	59	959.2	2.6	68.7	3.7	231	295.6701459
PAY	2021	1	27	16	0	0.9	22	958.9	2.5	75.3	2.4	231	374.6901701
PAY	2021	1	27	17	0	0.8	2	958.8	2	84	1.5	254	0
PAY	2021	1	27	18	0	1.2	0	959.1	2	91.3	1.5	238	0
PAY	2021	1	27	19	0	1.4	0	959	1.7	94.7	1.1	234	0
PAY	2021	1	27	20	0	1.3	0	959.1	1.3	98	1.1	337	0
PAY	2021	1	27	21	0	1.5	0	959.1	1.7	97	1	158	0
PAY	2021	1	27	22	0	1.5	0	959.2	2	95.6	1	122	0
PAY	2021	1	27	23	0	2	0	959.1	2.5	94.7	1.4	219	0
PAY	2021	1	28	0	0	3	0	959	3.7	91.1	3.5	226	0
PAY	2021	1	28	1	0	3.1	0	958.6	3.7	91.2	3.2	234	0
PAY	2021	1	28	2	0	3.2	0	958	3.9	90.2	3.7	235	0
PAY	2021	1	28	3	0	3.3	0	957.5	4.1	89.9	3.8	235	0
PAY	2021	1	28	4	0	3.6	0	956.8	4.1	91.3	5.3	220	0
PAY	2021	1	28	5	0	3.5	0	955.9	4	91.6	5	220	0
PAY	2021	1	28	6	0	3.6	0	955.1	4	93	3.9	226	0
PAY	2021	1	28	7	0	3.8	0	954.8	4.4	91.3	5	224	0
PAY	2021	1	28	8	0	4.2	7	955.1	5.2	89.4	6.9	222	52.14605931
