stn	time.yy	time.mm	time.dd	time.hh	tre200h0	wetbulb	prestahs	ure200h0	dew	gls	dni	str.diffus	fkl010h0	oli000h0
PAY	2021	11	9	16	4	3.2	96.62	80.3	0.06	45	0	0	0.4	251
PAY	2021	11	9	17	3.5	2.2	96.7	81.8	-0.14	0	0	0	1.2	261
PAY	2021	11	9	18	2	1	96.75	87.6	-0.48	0	0	0	1.4	252
PAY	2021	11	9	19	2	1	96.76	87.4	-0.52	0	0	0	2.2	251
PAY	2021	11	9	20	0.5	-0.1	96.76	91.8	-1.14	0	0	0	1.4	252
PAY	2021	11	9	21	-0.2	-0.3	96.79	93.2	-1.56	0	0	0	1.1	248
PAY	2021	11	9	22	0.2	-0.2	96.78	95.2	-0.76	0	0	0	1.1	276
PAY	2021	11	9	23	0.4	0.2	96.8	95.3	-0.54	0	0	0	0.6	291
PAY	2021	11	10	0	0.1	0.2	96.87	96.2	-0.66	0	0	0	0.8	254
PAY	2021	11	10	1	-0.2	-0.5	96.8	95.6	-1.08	0	0	0	0.5	250
PAY	2021	11	10	2	-0.1	-0.2	96.73	94.8	-1.14	0	0	0	1.7	262
PAY	2021	11	10	3	0.3	-0.1	96.68	94.1	-0.88	0	0	0	1.5	270
PAY	2021	11	10	4	-0.1	-0.3	96.65	94.2	-1.26	0	0	0	0.6	274
PAY	2021	11	10	5	-0.5	-0.3	96.63	97.8	-0.94	0	0	0	0.6	279
PAY	2021	11	10	6	0	-0.1	96.6	96.2	-0.76	0	0	0	0.5	262
PAY	2021	11	10	7	-0.4	-0.4	96.6	97.3	-0.94	5	0	30	0.7	257
PAY	2021	11	10	8	0.8	-0.3	96.65	93.6	-0.48	48	0	80	0.5	259
PAY	2021	11	10	9	2.4	0.8	96.62	91.3	0.66	129	39.95950902	116	0.6	257
PAY	2021	11	10	10	4.1	2.6	96.61	85.4	1.18	250	440.9851551	73	0.8	264
PAY	2021	11	10	11	4.9	3.5	96.6	84.3	1.76	201	229.7159763	101	0.3	281
PAY	2021	11	10	12	5.5	4.1	96.61	83.6	2.22	167	393.0797651	0	0.6	299
PAY	2021	11	10	13	5.9	4.5	96.55	78.9	1.68	173	118.7028445	129	0.6	296
PAY	2021	11	10	14	6.6	4.8	96.5	78.9	2.38	131	217.01542	71	0.1	299
PAY	2021	11	10	15	6.3	5.2	96.48	82.7	2.84	78	275.7635783	37	1	303
PAY	2021	11	10	16	5.9	4.9	96.49	86.1	3.12	26	0	0	1	298
PAY	2021	11	10	17	4	4.2	96.49	93.4	2.68	0	0	0	0.4	281
PAY	2021	11	10	18	2.6	3.1	96.5	97.2	2.04	0	0	0	0.7	264
PAY	2021	11	10	19	2.8	2.5	96.53	95.7	1.94	0	0	0	1	282
PAY	2021	11	10	20	2.2	2.2	96.53	97.2	1.64	0	0	0	0.8	265
PAY	2021	11	10	21	1.7	1.7	96.54	96.8	1.06	0	0	0	1.4	262
PAY	2021	11	10	22	1.7	1.6	96.5	98.7	1.44	0	0	0	1	262
PAY	2021	11	10	23	1.3	0.9	96.47	96.4	0.58	0	0	0	0.3	261
PAY	2021	11	11	0	0.5	0.7	96.49	98.9	0.28	0	0	0	1	260
PAY	2021	11	11	1	-0.1	0	96.45	98.2	-0.46	0	0	0	0.8	259
PAY	2021	11	11	2	1.3	0.4	96.46	94.8	0.26	0	0	0	1.4	260
PAY	2021	11	11	3	0.2	-0.1	96.53	97.2	-0.36	0	0	0	1	259
PAY	2021	11	11	4	0.5	-0.1	96.51	95.6	-0.38	0	0	0	1	259
PAY	2021	11	11	5	0.4	0.3	96.58	96	-0.4	0	0	0	1.5	257
PAY	2021	11	11	6	1.2	0.8	96.58	97.3	0.66	0	0	0	1.2	285
PAY	2021	11	11	7	1	0.9	96.6	98.3	0.66	5	0	31	0.8	286
PAY	2021	11	11	8	1.8	1.5	96.64	99.6	1.72	52	0	91	0.9	321
PAY	2021	11	11	9	3.2	2.3	96.64	100	3.2	86	0	123	0.2	322
PAY	2021	11	11	10	3.3	3.3	96.69	100	3.3	99	0	151	0.6	327
PAY	2021	11	11	11	3.7	3.5	96.63	97.7	3.24	145	153.1467964	79	0.4	329
PAY	2021	11	11	12	4.7	4.1	96.6	96	3.9	216	275.8037702	100	0.7	318
PAY	2021	11	11	13	6.6	5.4	96.52	89.1	4.42	355	872.9458309	35	0.8	272
PAY	2021	11	11	14	7.4	6.1	96.47	86.2	4.64	284	847.4146095	53	0.8	274
PAY	2021	11	11	15	6.8	6.2	96.49	89.6	4.72	162	813.5375638	44	1.4	274
PAY	2021	11	11	16	5.9	5.8	96.49	93.3	4.56	35	0	0	0.9	274
PAY	2021	11	11	17	4.3	4.6	96.5	96.8	3.66	0	0	0	0.4	272
PAY	2021	11	11	18	4.1	4	96.53	98.5	3.8	0	0	0	0.3	270
PAY	2021	11	11	19	3.4	3.1	96.52	99.1	3.22	0	0	0	0.6	268
PAY	2021	11	11	20	2.5	2.5	96.48	99.8	2.46	0	0	0	0.8	268
PAY	2021	11	11	21	1.9	1.6	96.49	100	1.9	0	0	0	0.5	277
PAY	2021	11	11	22	1.9	1.8	96.47	99.5	1.8	0	0	0	0.8	276
PAY	2021	11	11	23	0.9	1.2	96.41	99.1	0.72	0	0	0	1.1	269
PAY	2021	11	12	0	0.7	0.8	96.38	98.3	0.36	0	0	0	0.8	266
PAY	2021	11	12	1	0.9	0.6	96.38	100	0.9	0	0	0	0.6	271
PAY	2021	11	12	2	1.7	1.1	96.31	99.8	1.66	0	0	0	1	313
PAY	2021	11	12	3	2.5	2	96.28	100	2.5	0	0	0	0.7	322
PAY	2021	11	12	4	1.1	1.9	96.27	100	1.1	0	0	0	0.4	310
PAY	2021	11	12	5	1.9	1.6	96.26	100	1.9	0	0	0	0.3	314
PAY	2021	11	12	6	1.1	1.5	96.28	100	1.1	0	0	0	0.7	311
PAY	2021	11	12	7	1.6	1.4	96.27	99.9	1.58	3	0	32	0.5	316
PAY	2021	11	12	8	2	1.7	96.29	99.6	1.92	36	0	89	0.7	321
PAY	2021	11	12	9	2.7	2.2	96.24	100	2.7	82	123.1544234	43	0.4	323
PAY	2021	11	12	10	3.1	2.9	96.22	98.8	2.86	128	33.1085362	115	0.7	325
PAY	2021	11	12	11	3.5	3.1	96.16	100	3.5	153	0	184	0.5	328
PAY	2021	11	12	12	3.6	3.7	96.1	99.5	3.5	154	0	174	0.6	330
PAY	2021	11	12	13	4.2	4	96.05	99.4	4.08	156	38.61402016	142	0.6	331
PAY	2021	11	12	14	3.8	4.1	96.03	100	3.8	108	3.720183172	107	0.8	331
PAY	2021	11	12	15	4	4	95.99	100	4	54	56.531748	46	0.4	334
PAY	2021	11	12	16	3.9	4	96	100	3.9	14	0	0	0.5	332
PAY	2021	11	12	17	3.4	3.5	96.03	100	3.4	0	0	0	0.5	325
PAY	2021	11	12	18	3.2	3.2	96.06	100	3.2	0	0	0	1.1	323
PAY	2021	11	12	19	3.2	3.2	96.09	100	3.2	0	0	0	0.4	329
PAY	2021	11	12	20	3.4	3.4	96.1	99.1	3.22	0	0	0	0.8	329
PAY	2021	11	12	21	2.5	2.9	96.14	99.8	2.46	0	0	0	1	325
PAY	2021	11	12	22	3.1	2.9	96.15	100	3.1	0	0	0	0.4	326
PAY	2021	11	12	23	3.5	3.4	96.15	99.3	3.36	0	0	0	0.8	331
PAY	2021	11	13	0	3.6	3.5	96.15	98.8	3.36	0	0	0	0.8	325
PAY	2021	11	13	1	3.8	3	96.1	98.1	3.42	0	0	0	0.6	270
PAY	2021	11	13	2	4.5	4	96.06	99	4.3	0	0	0	1.1	322
PAY	2021	11	13	3	3.9	4.2	96.02	98.1	3.52	0	0	0	1.6	332
PAY	2021	11	13	4	5.3	4.8	96.03	96.3	4.56	0	0	0	1.8	334
PAY	2021	11	13	5	5.2	5	96.07	97	4.6	0	0	0	1.2	331
PAY	2021	11	13	6	5.1	5.3	96.07	96.8	4.46	0	0	0	1.4	325
PAY	2021	11	13	7	5	5	96.1	98	4.6	1	0	31	0.5	326
PAY	2021	11	13	8	5.2	4.9	96.13	97.2	4.64	15	0	98	0.8	326
PAY	2021	11	13	9	6.7	6	96.07	93.7	5.44	119	0	130	1.3	312
PAY	2021	11	13	10	8.9	7	96.06	80.6	5.02	197	136.4668489	144	2	318
PAY	2021	11	13	11	9.4	7.4	96.03	79.6	5.32	174	262.759029	63	1.3	330
PAY	2021	11	13	12	9.8	7.4	95.97	71	4	87	0	108	2.2	343
PAY	2021	11	13	13	10.2	7.6	95.92	69.5	4.1	82	33.45984289	70	2.5	347
PAY	2021	11	13	14	10.2	7.6	95.9	69.4	4.08	97	222.5488358	38	2.7	345
PAY	2021	11	13	15	10.3	8	95.88	73.8	5.06	52	115.8720853	36	1.9	348
PAY	2021	11	13	16	9.8	7.9	95.86	75.2	4.84	14	0	0	2.1	345
PAY	2021	11	13	17	9.3	7.5	95.9	78.6	5.02	0	0	0	1.8	338
PAY	2021	11	13	18	8.7	7.7	95.93	86	5.9	0	0	0	2.6	345
PAY	2021	11	13	19	8.8	7.4	95.92	82.9	5.38	0	0	0	2.8	334
PAY	2021	11	13	20	7.5	7.2	95.9	88	5.1	0	0	0	1.8	301
PAY	2021	11	13	21	5.9	5.8	95.92	94.3	4.76	0	0	0	0.9	291
PAY	2021	11	13	22	6.9	6.1	95.89	89.1	4.72	0	0	0	2.2	295
PAY	2021	11	13	23	6.6	5.7	95.88	92.3	5.06	0	0	0	1.8	306
PAY	2021	11	14	0	7.4	6.1	95.83	88.2	5.04	0	0	0	1.9	335
PAY	2021	11	14	1	7.7	6.5	95.8	86.3	4.96	0	0	0	2.5	337
PAY	2021	11	14	2	6.9	6.4	95.81	92.1	5.32	0	0	0	1.6	335
PAY	2021	11	14	3	6.4	6.2	95.79	93.6	5.12	0	0	0	0.7	333
PAY	2021	11	14	4	6.8	6	95.78	91.8	5.16	0	0	0	0.8	332
PAY	2021	11	14	5	6	5.9	95.79	96.8	5.36	0	0	0	0.4	333
PAY	2021	11	14	6	6	5.8	95.8	97	5.4	0	0	0	0.4	329
PAY	2021	11	14	7	5.8	5.6	95.82	98	5.4	3	0	23	0.2	335
PAY	2021	11	14	8	6.5	6	95.86	96.1	5.72	41	0	56	0.1	334
PAY	2021	11	14	9	7.2	6.5	95.85	96.7	6.54	74	0	152	0.6	336
PAY	2021	11	14	10	8.1	7.2	95.87	92.3	6.56	140	0	187	1.5	332
PAY	2021	11	14	11	8.5	7.5	95.83	89.4	6.38	178	0	184	2.4	305
PAY	2021	11	14	12	10.1	7.9	95.81	78.6	5.82	281	252.2800204	178	3	304
PAY	2021	11	14	13	9.3	7.6	95.8	80.7	5.44	161	0	163	3.6	323
PAY	2021	11	14	14	9.2	7.9	95.81	79.5	5.1	194	412.9784864	86	4.4	301
PAY	2021	11	14	15	9.2	7.5	95.83	80.1	5.22	56	170.6778014	33	3.4	332
PAY	2021	11	14	16	8.7	7.2	95.87	81.8	5.06	23	0	0	2.4	323
PAY	2021	11	14	17	8.1	7	95.92	85.8	5.26	0	0	0	3.2	327
PAY	2021	11	14	18	7.6	6.8	95.96	87.2	5.04	0	0	0	2.9	316
PAY	2021	11	14	19	7.4	6.5	96.01	88.2	5.04	0	0	0	2.7	311
PAY	2021	11	14	20	7	6.4	96.02	89.7	4.94	0	0	0	2.4	300
PAY	2021	11	14	21	6.9	6.3	96.04	90.2	4.94	0	0	0	2.6	309
PAY	2021	11	14	22	7	6.2	96.06	89.5	4.9	0	0	0	2.3	311
PAY	2021	11	14	23	7.2	6.5	96.07	91.8	5.56	0	0	0	2.3	337
PAY	2021	11	15	0	7.2	6.5	96.07	89.5	5.1	0	0	0	2.7	338
PAY	2021	11	15	1	7.1	6.3	96.09	89.4	4.98	0	0	0	2.9	339
PAY	2021	11	15	2	6.8	6.1	96.09	88.7	4.54	0	0	0	2.9	340
PAY	2021	11	15	3	6.8	5.9	96.08	86.7	4.14	0	0	0	2.8	339
PAY	2021	11	15	4	6.6	5.6	96.08	85.9	3.78	0	0	0	2.1	338
PAY	2021	11	15	5	6.5	5.4	96.08	85.3	3.56	0	0	0	2.6	336
PAY	2021	11	15	6	6.4	5.4	96.08	86.2	3.64	0	0	0	3.1	335
PAY	2021	11	15	7	6.3	5.5	96.12	89.3	4.16	0	0	23	2.6	336
PAY	2021	11	15	8	6.3	5.4	96.15	87.5	3.8	11	0	71	3.1	336
PAY	2021	11	15	9	6.4	5.4	96.16	87.2	3.84	29	0	76	3.1	336
PAY	2021	11	15	10	6.4	5.5	96.17	87.2	3.84	56	0	70	3.5	336
PAY	2021	11	15	11	6.3	5.4	96.14	86.2	3.54	59	0	79	3.5	335
PAY	2021	11	15	12	6.5	5.3	96.11	85.3	3.56	73	0	88	3.2	335
PAY	2021	11	15	13	6.3	5.3	96.11	86.2	3.54	47	0	75	3.1	336
PAY	2021	11	15	14	6.2	5.3	96.11	85.6	3.32	31	0	50	3	335
PAY	2021	11	15	15	6	5.1	96.12	86.9	3.38	22	0	35	2.7	334
PAY	2021	11	15	16	5.9	4.9	96.16	85.4	2.98	6	0	0	2.3	334
PAY	2021	11	15	17	5.7	4.8	96.19	87.3	3.16	0	0	0	2	334
PAY	2021	11	15	18	5.5	4.7	96.22	88.7	3.24	0	0	0	2	333
PAY	2021	11	15	19	5.4	4.7	96.26	89.4	3.28	0	0	0	1.7	333
PAY	2021	11	15	20	5.2	4.7	96.29	91.5	3.5	0	0	0	1.1	332
PAY	2021	11	15	21	5.1	4.6	96.33	92.8	3.66	0	0	0	0.6	331
PAY	2021	11	15	22	5.2	4.7	96.37	93.2	3.84	0	0	0	0.1	331
PAY	2021	11	15	23	5.2	4.8	96.37	93.5	3.9	0	0	0	0.7	330
PAY	2021	11	16	0	5.2	4.7	96.37	92.6	3.72	0	0	0	1	330
PAY	2021	11	16	1	5.2	4.8	96.37	94.6	4.12	0	0	0	0.4	331
PAY	2021	11	16	2	5.2	4.8	96.36	95.4	4.28	0	0	0	0.4	332
PAY	2021	11	16	3	5.3	4.9	96.34	94.9	4.28	0	0	0	0.7	332
PAY	2021	11	16	4	5.2	4.9	96.34	96	4.4	0	0	0	0.9	331
PAY	2021	11	16	5	5.3	4.9	96.34	94.1	4.12	0	0	0	0.9	331
PAY	2021	11	16	6	5.3	4.9	96.34	94.3	4.16	0	0	0	1.1	331
PAY	2021	11	16	7	5.6	4.8	96.35	90.2	3.64	0	0	20	0.5	332
PAY	2021	11	16	8	5.7	5	96.38	89.8	3.66	11	0	91	0.3	333
PAY	2021	11	16	9	6.2	5.1	96.41	81.9	2.58	28	0	143	0.2	334
PAY	2021	11	16	10	6.4	5	96.4	79.9	2.38	48	0	146	0.5	335
PAY	2021	11	16	11	6.5	5	96.38	78.5	2.2	60	0	121	0.5	335
PAY	2021	11	16	12	6.6	5.1	96.33	80.3	2.66	79	0	100	0.5	335
PAY	2021	11	16	13	6.8	5.2	96.29	79.3	2.66	77	0	113	0.6	335
PAY	2021	11	16	14	6.7	5.2	96.25	82.4	3.18	55	0	64	0.7	335
PAY	2021	11	16	15	6.6	5.1	96.25	81.2	2.84	25	0	36	0.5	335
PAY	2021	11	16	16	6.7	5.1	96.24	79.3	2.56	5	0	0	0.7	335
PAY	2021	11	16	17	6.4	5.1	96.24	81.6	2.72	0	0	0	0.9	334
PAY	2021	11	16	18	6.3	5	96.25	82.9	2.88	0	0	0	1.4	334
PAY	2021	11	16	19	6.5	4.9	96.26	76.9	1.88	0	0	0	0.8	334
PAY	2021	11	16	20	6.1	4.8	96.26	83.5	2.8	0	0	0	0.8	334
PAY	2021	11	16	21	5.9	4.8	96.29	85	2.9	0	0	0	0.9	334
PAY	2021	11	16	22	6.1	4.9	96.3	83.3	2.76	0	0	0	0.6	334
PAY	2021	11	16	23	5.9	4.8	96.31	84.6	2.82	0	0	0	0.4	333
PAY	2021	11	17	0	5.8	4.8	96.29	85.3	2.86	0	0	0	0.3	333
PAY	2021	11	17	1	5.6	4.8	96.26	88	3.2	0	0	0	0.7	332
PAY	2021	11	17	2	5.4	4.8	96.29	91.6	3.72	0	0	0	0.6	330
PAY	2021	11	17	3	5.1	4.8	96.28	95.3	4.16	0	0	0	1.1	329
PAY	2021	11	17	4	5.2	4.8	96.29	94.1	4.02	0	0	0	0.8	329
PAY	2021	11	17	5	5.3	4.7	96.28	88.9	3.08	0	0	0	1.2	331
PAY	2021	11	17	6	5.1	4.5	96.3	91.3	3.36	0	0	0	0.6	331
PAY	2021	11	17	7	5.1	4.5	96.37	91.3	3.36	0	0	22	0.5	330
PAY	2021	11	17	8	5.1	4.6	96.45	94.3	3.96	10	0	89	0.3	331
PAY	2021	11	17	9	5.2	4.9	96.5	96.4	4.48	29	0	123	0.5	332
PAY	2021	11	17	10	5.2	4.7	96.54	92.4	3.68	20	0	137	1.6	331
PAY	2021	11	17	11	5.5	4.7	96.54	85.3	2.56	55	0	78	2	332
PAY	2021	11	17	12	5.4	4.4	96.53	84.1	2.22	61	0	68	1.7	330
PAY	2021	11	17	13	5.7	4.4	96.54	84.6	2.62	65	0	142	1.4	330
PAY	2021	11	17	14	5.9	4.6	96.57	83.3	2.56	54	0	74	1.2	329
PAY	2021	11	17	15	5.8	4.6	96.58	81.9	2.18	24	0	38	1.3	329
PAY	2021	11	17	16	5.7	4.3	96.63	81	1.9	4	0	0	1.3	329
PAY	2021	11	17	17	5.5	4.3	96.71	81.3	1.76	0	0	0	1.3	329
PAY	2021	11	17	18	5.1	4	96.78	81.9	1.48	0	0	0	1.8	328
PAY	2021	11	17	19	4.8	3.6	96.81	79.5	0.7	0	0	0	2	326
PAY	2021	11	17	20	4.8	3.4	96.87	79.5	0.7	0	0	0	1.5	325
PAY	2021	11	17	21	4.7	3.3	96.95	80.8	0.86	0	0	0	1	323
PAY	2021	11	17	22	4.8	3.3	97.03	78.2	0.44	0	0	0	1.6	323
PAY	2021	11	17	23	4.7	3.3	97.04	80.7	0.84	0	0	0	1.6	322
PAY	2021	11	18	0	4.4	3.3	97.05	84.3	1.26	0	0	0	1.2	321
PAY	2021	11	18	1	4.3	3.3	97.01	85	1.3	0	0	0	1	320
PAY	2021	11	18	2	4.1	3.1	97.01	83	0.7	0	0	0	1.4	312
PAY	2021	11	18	3	3.3	2.6	96.99	83	-0.1	0	0	0	0.9	283
PAY	2021	11	18	4	2	1.6	97.03	90.1	0.02	0	0	0	0.9	252
PAY	2021	11	18	5	0.7	0.9	97.05	95.2	-0.26	0	0	0	0.9	256
PAY	2021	11	18	6	0.8	0.4	97.11	93.4	-0.52	0	0	0	0.6	256
PAY	2021	11	18	7	0.7	0.2	97.22	94.6	-0.38	3	0	17	0.4	288
PAY	2021	11	18	8	2.1	1.2	97.23	91.8	0.46	69	116.8909302	48	0.3	294
PAY	2021	11	18	9	4	2.5	97.26	87.4	1.48	182	380.1697637	71	1.5	261
PAY	2021	11	18	10	5.6	3.7	97.27	81.5	1.9	303	603.323943	81	2.7	267
PAY	2021	11	18	11	6.6	4.3	97.23	77.2	2.04	338	641.0991442	80	2.9	268
PAY	2021	11	18	12	7.4	4.9	97.19	68.3	1.06	357	908.3044128	0	2.7	264
PAY	2021	11	18	13	7.9	5.2	97.17	67.5	1.4	348	787.2687646	80	2.8	265
PAY	2021	11	18	14	8	5.4	97.15	68	1.6	232	809.9984068	31	2.5	266
PAY	2021	11	18	15	7.8	5.4	97.16	68.5	1.5	139	1000	15	2.3	264
PAY	2021	11	18	16	6.5	5	97.19	76.6	1.82	34	0	0	1.5	263
PAY	2021	11	18	17	4.1	3.6	97.23	86.9	1.48	0	0	0	0.4	260
PAY	2021	11	18	18	2.3	2.6	97.26	94.3	1.16	0	0	0	0.2	257
PAY	2021	11	18	19	1.6	1.9	97.29	96.4	0.88	0	0	0	0.5	254
PAY	2021	11	18	20	1	1.3	97.34	96.8	0.36	0	0	0	0.2	252
PAY	2021	11	18	21	0.9	0.7	97.38	95.7	0.04	0	0	0	0.8	251
PAY	2021	11	18	22	0.1	0	97.41	96.3	-0.64	0	0	0	0.5	250
PAY	2021	11	18	23	-0.5	-0.1	97.4	97.5	-1	0	0	0	0.7	250
PAY	2021	11	19	0	-0.9	-0.6	97.38	99	-1.1	0	0	0	0.7	249
PAY	2021	11	19	1	-0.4	-0.7	97.38	95.2	-1.36	0	0	0	0.6	247
PAY	2021	11	19	2	-0.9	-1	97.38	98.3	-1.24	0	0	0	0.8	246
PAY	2021	11	19	3	-0.8	-1.3	97.37	96	-1.6	0	0	0	0.3	246
PAY	2021	11	19	4	-1	-1.6	97.37	96	-1.8	0	0	0	0.5	245
PAY	2021	11	19	5	-1.4	-1.7	97.37	97.3	-1.94	0	0	0	0.3	245
PAY	2021	11	19	6	-1.2	-1.6	97.38	97.6	-1.68	0	0	0	0.3	291
PAY	2021	11	19	7	0.4	-0.5	97.41	97.9	-0.02	0	0	20	0.7	317
PAY	2021	11	19	8	1.3	0.7	97.45	98.4	0.98	21	0	46	1.3	318
PAY	2021	11	19	9	1.4	1.4	97.45	99.8	1.36	61	0	135	0.8	319
PAY	2021	11	19	10	1.4	1.5	97.45	99.1	1.22	76	38.45234387	62	0.6	320
PAY	2021	11	19	11	1.7	1.5	97.41	98.6	1.42	100	0	143	0.6	320
PAY	2021	11	19	12	2	2	97.35	99.3	1.86	128	0	147	0.8	321
PAY	2021	11	19	13	2.3	2.1	97.3	97.7	1.84	112	0	147	0.7	323
PAY	2021	11	19	14	2	2.2	97.27	100	2	69	0	100	0.7	324
PAY	2021	11	19	15	1.6	1.8	97.25	100	1.6	35	33.40835246	31	0.9	323
PAY	2021	11	19	16	1.8	1.8	97.26	100	1.8	9	0	0	0.4	322
PAY	2021	11	19	17	1.6	1.7	97.29	99.2	1.44	0	0	0	0.5	321
PAY	2021	11	19	18	1.4	1.4	97.29	99.4	1.28	0	0	0	0.5	321
PAY	2021	11	19	19	1	1.1	97.31	99.7	0.94	0	0	0	0.5	319
PAY	2021	11	19	20	1.1	1.1	97.3	99.2	0.94	0	0	0	0.6	318
PAY	2021	11	19	21	0.9	1	97.32	99.3	0.76	0	0	0	0.7	318
PAY	2021	11	19	22	0.7	0.7	97.31	100	0.7	0	0	0	0.8	317
PAY	2021	11	19	23	0.8	0.8	97.29	99.3	0.66	0	0	0	0.6	317
PAY	2021	11	20	0	0.4	0.5	97.27	99.8	0.36	0	0	0	0.6	316
PAY	2021	11	20	1	0	0.1	97.22	99.5	-0.1	0	0	0	1	313
PAY	2021	11	20	2	-0.1	-0.3	97.21	99	-0.3	0	0	0	1	311
PAY	2021	11	20	3	-0.1	-0.4	97.16	99.2	-0.26	0	0	0	0.7	311
PAY	2021	11	20	4	-0.3	-0.2	97.11	100	-0.3	0	0	0	0.9	313
PAY	2021	11	20	5	0	-0.1	97.07	100	0	0	0	0	0.3	314
PAY	2021	11	20	6	-0.2	-0.2	97.04	100	-0.2	0	0	0	0.6	313
PAY	2021	11	20	7	-0.4	-0.2	97.04	99.8	-0.44	0	0	18	0.8	312
PAY	2021	11	20	8	-0.4	-0.3	97.04	100	-0.4	22	0	70	0.6	312
PAY	2021	11	20	9	0.3	0.1	96.99	100	0.3	48	0	77	0.6	314
PAY	2021	11	20	10	0.5	0.4	96.97	97.8	0.06	78	0	169	0.7	315
PAY	2021	11	20	11	0.9	0.7	96.9	98	0.5	105	0	192	0.8	316
PAY	2021	11	20	12	1.4	1.3	96.79	100	1.4	112	51.8183124	92	0.4	319
PAY	2021	11	20	13	2	1.8	96.69	98.9	1.78	92	0	101	0.6	321
PAY	2021	11	20	14	2.8	2.4	96.61	97.2	2.24	72	0	98	0.8	323
PAY	2021	11	20	15	2.7	2.6	96.55	98.2	2.34	35	42.71462361	30	0.6	325
PAY	2021	11	20	16	2.3	2.5	96.51	100	2.3	6	0	0	0.9	325
PAY	2021	11	20	17	2.5	2.3	96.49	97.6	2.02	0	0	0	0.3	324
PAY	2021	11	20	18	2.5	2.3	96.45	97.3	1.96	0	0	0	0.6	323
PAY	2021	11	20	19	2.3	2.2	96.41	98.9	2.08	0	0	0	0.6	323
PAY	2021	11	20	20	2.4	2.2	96.35	96.7	1.74	0	0	0	0.7	324
PAY	2021	11	20	21	2.1	2.2	96.32	98.7	1.84	0	0	0	1.1	322
PAY	2021	11	20	22	2.2	2.1	96.26	98.3	1.86	0	0	0	0.4	323
PAY	2021	11	20	23	1.7	1.9	96.21	95.8	0.86	0	0	0	1	322
PAY	2021	11	21	0	1.7	1.5	96.16	98.5	1.4	0	0	0	1.3	318
PAY	2021	11	21	1	1.5	1.4	96.07	96.3	0.76	0	0	0	0.9	319
PAY	2021	11	21	2	1.5	1.4	96.01	98.3	1.16	0	0	0	0.6	319
PAY	2021	11	21	3	1.6	1.4	95.93	98.4	1.28	0	0	0	0.2	320
PAY	2021	11	21	4	1.7	1.6	95.89	100	1.7	0	0	0	0.1	321
PAY	2021	11	21	5	2.3	1.9	95.82	96.4	1.58	0	0	0	0.5	321
PAY	2021	11	21	6	2.3	2.1	95.78	97.6	1.82	0	0	0	1.9	321
PAY	2021	11	21	7	1.6	1.7	95.73	97.3	1.06	0	0	14	1.2	321
PAY	2021	11	21	8	1.3	1.2	95.68	97.8	0.86	17	0	41	1.2	320
PAY	2021	11	21	9	1.7	1.5	95.66	100	1.7	50	0	70	1	320
PAY	2021	11	21	10	2.1	1.8	95.62	94.8	1.06	157	227.1692981	76	0.9	307
PAY	2021	11	21	11	2.5	2.2	95.53	97.5	2	131	145.6314665	74	0.5	321
PAY	2021	11	21	12	2.9	2.5	95.44	95.2	1.94	120	169.9043703	55	0.5	324
PAY	2021	11	21	13	3.2	2.9	95.38	96.3	2.46	78	45.36254617	63	0.5	326
PAY	2021	11	21	14	3.6	3.2	95.34	96.1	2.82	69	45.97973265	58	0.7	328
PAY	2021	11	21	15	3.8	3.5	95.33	96.8	3.16	52	314.4258492	16	0.9	329
PAY	2021	11	21	16	3.5	3.3	95.34	95.7	2.64	11	0	0	0.7	327
PAY	2021	11	21	17	3.6	3.3	95.35	96.9	2.98	0	0	0	0.7	328
PAY	2021	11	21	18	3.6	3.4	95.35	95.8	2.76	0	0	0	1.1	323
PAY	2021	11	21	19	3.7	3.4	95.34	96.3	2.96	0	0	0	1.1	326
PAY	2021	11	21	20	3.8	3.5	95.36	95.5	2.9	0	0	0	0.8	328
PAY	2021	11	21	21	3.9	3.6	95.38	95.8	3.06	0	0	0	0.6	329
PAY	2021	11	21	22	3.8	3.6	95.4	96.4	3.08	0	0	0	1.4	329
PAY	2021	11	21	23	3.3	3.3	95.4	96.5	2.6	0	0	0	2.1	328
PAY	2021	11	22	0	3.2	3	95.41	97	2.6	0	0	0	2.1	326
PAY	2021	11	22	1	3.4	3.1	95.42	96.5	2.7	0	0	0	0.9	326
PAY	2021	11	22	2	3.5	3.2	95.45	96.5	2.8	0	0	0	0.6	327
PAY	2021	11	22	3	3.6	3.4	95.44	96.1	2.82	0	0	0	1.5	329
PAY	2021	11	22	4	3.6	3.3	95.48	95.4	2.68	0	0	0	2.5	330
PAY	2021	11	22	5	3.5	3.2	95.5	94.9	2.48	0	0	0	3	331
PAY	2021	11	22	6	3.5	3.2	95.56	95.5	2.6	0	0	0	2.9	328
PAY	2021	11	22	7	3.5	3.2	95.62	94.3	2.36	0	0	9	3.9	327
PAY	2021	11	22	8	3.6	3	95.67	89	1.4	10	0	75	4.2	325
PAY	2021	11	22	9	3.8	2.9	95.75	88.3	1.46	46	0	53	3.9	323
PAY	2021	11	22	10	4.2	3.1	95.8	83.1	0.82	99	34.00242024	87	4.2	318
PAY	2021	11	22	11	3.8	3	95.8	84.6	0.72	113	201.0857443	35	5.6	321
PAY	2021	11	22	12	4	2.9	95.83	84.7	0.94	134	116.0124431	90	5.4	323
